Tipo de item,Chave da item,ID da item,Resumo,Pai,Chave pai,Parent summary,Status,Campo personalizado (Start date),Resolvido,Responsável,ID do responsável,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Campo personalizado (Data final)
Subtarefa,FRONT-294,100227,Ajustes visuais nos elementos de inclusão e remoção de segmentos,100198,FRONT-280,Ajustes segmentador,Concluído,13/abr/26 12:00 AM,14/abr/26 9:38 AM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 37,Sprint 38,Sprint 39,Sprint 40,Sprint 41,,,,14/abr/26 9:38 AM
História,FRONT-239,98573,Wake U + Octa desk,98988,FRONT-250,Wake U,Concluído,,,Bárbara Auguste Fernandes Meirelles,712020:8f547731-dc4d-407c-a6b5-bea39b910335,Sprint 37,Sprint 38,,,,,,,14/abr/26 10:10 AM
Problema,FRONT-374,101406,[teste][SMB] Bagy - 148517 Leandro Trott Email de teste de marketing não recebido,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,13/abr/26 12:00 AM,14/abr/26 10:25 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,,,,,,,,14/abr/26 10:25 AM
Problema,FRONT-346,100869,[teste][SMB] Bagy - 153043 Use DBox| Atendimento - Estratégias Comerciais - Os e-mails de validação da campanha não estão chegando mais,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,09/abr/26 12:00 AM,14/abr/26 10:29 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,,,,,,,,14/abr/26 10:29 AM
Problema,FRONT-353,101029,[teste][SMB] Bagy - 180488 Contact|Problema no envio de teste e-mail marketing,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,09/abr/26 12:00 AM,14/abr/26 10:30 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,,,,,,,,14/abr/26 10:30 AM
Problema,POS-3850,100516,[Oriba] Dados do documentHub não retornam campo,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,14/abr/26 10:32 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 37,Sprint 38,,,,,,,14/abr/26 10:33 AM
Problema,FRONT-222,98153,[teste] [SMB] 104756 - ORALJET| E-mail teste não enviado no e-mail marketing,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,16/mar/26 12:00 AM,14/abr/26 11:21 AM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 36,Sprint 37,Sprint 38,,,,,,14/abr/26 11:21 AM
Problema,FRONT-228,98293,[teste] [smb] 1220252 - Picolini Materiais Elétricos| Teste de campanhas de e-mail,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,17/mar/26 12:00 AM,14/abr/26 11:24 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 36,Sprint 37,Sprint 38,,,,,,14/abr/26 11:24 AM
Problema,FRONT-234,98432,[teste] [SMB] BAGY - 109177 - ColorFull Acessórios| E-mail teste não funciona,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,19/mar/26 12:00 AM,14/abr/26 11:24 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 36,Sprint 37,Sprint 38,,,,,,14/abr/26 11:24 AM
Problema,FRONT-240,98710,[SMB] 1249996 - Mônica Kappaun Cosméticos Inteligentes | MK Dermocosméticos| Newsletter não enviada e teste falhou,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,20/mar/26 12:00 AM,14/abr/26 11:36 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 36,Sprint 37,Sprint 38,,,,,,14/abr/26 11:36 AM
Problema,FRONT-242,98713,[teste] [Smb] 1435274 - Victoria Ferrarini Joias| Problema de disparo em campanha automática,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,20/mar/26 12:00 AM,14/abr/26 11:36 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 36,Sprint 37,Sprint 38,,,,,,14/abr/26 11:36 AM
Problema,FRONT-246,98885,[teste] [SMB] 1391538 - Celmat Produtos Hospitalares| E-mail teste não é enviado na criação de campanhas,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,23/mar/26 12:00 AM,14/abr/26 11:37 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 36,Sprint 37,Sprint 38,,,,,,14/abr/26 11:37 AM
Problema,FRONT-257,99378,[teste][SMB] BAGY 140208 - Violeta Loja| Email marketing - Falha no disparo de emails de teste,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,26/mar/26 12:00 AM,14/abr/26 11:39 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 37,Sprint 38,,,,,,,14/abr/26 11:39 AM
Subtarefa,FRONT-385,101555,Botão de processar e de salvar desabilitados em (Base inteira),100198,FRONT-280,Ajustes segmentador,Concluído,,14/abr/26 2:10 PM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 37,Sprint 38,Sprint 39,Sprint 40,Sprint 41,,,,14/abr/26 2:10 PM
Tarefa,POS-3900,101486,Erro 400 - Segmentador,101388,POS-3886,2.0 Segmentador,Concluído,14/abr/26 12:00 AM,14/abr/26 2:17 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,,,,,,,,14/abr/26 2:17 PM
Subtarefa,FRONT-384,101521,ajuste no formato de data do resultado,101105,FRONT-358,Levantamento de relatórios Tray,Concluído,,14/abr/26 2:20 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 38,Sprint 39,,,,,,,14/abr/26 2:20 PM
Problema,FRONT-393,101574,[SMB] 756 Casa das Cordas RS | E-mail teste de campanha não recebido,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,14/abr/26 12:00 AM,14/abr/26 5:09 PM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,,,,,,,,14/abr/26 5:09 PM
Subtarefa,FRONT-392,101573,Levantar todas as lojas que receberão descontos no mês de Maio,101105,FRONT-358,Levantamento de relatórios Tray,Concluído,14/abr/26 12:00 AM,15/abr/26 9:07 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 38,Sprint 39,,,,,,,15/abr/26 9:07 AM
Subtarefa,FRONT-399,101626,Levantar quanto valor total ainda temos a estornar,101105,FRONT-358,Levantamento de relatórios Tray,Concluído,15/abr/26 12:00 AM,15/abr/26 10:00 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 38,Sprint 39,,,,,,,15/abr/26 10:00 AM
Subtarefa,FRONT-400,101628,estimativa de até quando ainda teremos estornos acontecendo,101105,FRONT-358,Levantamento de relatórios Tray,Concluído,15/abr/26 12:00 AM,15/abr/26 10:00 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 38,Sprint 39,,,,,,,15/abr/26 10:00 AM
Tarefa,POS-3836,100404,Criação do Service de Consolidação de Navegação Mensal,97007,POS-3696,2.0 BTG ,Concluído,15/abr/26 12:00 AM,15/abr/26 11:09 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 38,,,,,,,,15/abr/26 11:09 AM
Subtarefa,POS-3883,101310,Criar nova rota para escrita de valores do atributo,101238,POS-3879,Consolidador e normalização de gêneros para o segmentador,Concluído,13/abr/26 12:00 AM,15/abr/26 4:36 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,Sprint 40,,,,,,15/abr/26 4:36 PM
Tarefa,POS-3788,99195,Criar endpoints novos na API de Recomendação,97007,POS-3696,2.0 BTG ,Concluído,,15/abr/26 5:36 PM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 37,Sprint 38,,,,,,,15/abr/26 5:36 PM
Tarefa,POS-3903,101557,Listagem do segmentador não trás o total de clientes,101388,POS-3886,2.0 Segmentador,Concluído,,15/abr/26 5:46 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,,,,,,,,15/abr/26 5:46 PM
Problema,FRONT-417,101763,[SMB] 1307214 - Drica Arantes| Problema no disparo de e-mail teste E-mail Marketing,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,15/abr/26 12:00 AM,16/abr/26 9:38 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,,,,,,,,16/abr/26 9:39 AM
Solicitação de serviço,POS-3884,101311,Verificação do número ativo para Whatsapp | 14417 - Unidasul,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,14/abr/26 12:00 AM,16/abr/26 9:39 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 38,,,,,,,,16/abr/26 9:39 AM
Solicitação de serviço,POS-3901,101487,Disponibilidade da função AppPush | Unidasul -14417,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,15/abr/26 12:00 AM,16/abr/26 9:40 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 38,,,,,,,,16/abr/26 9:40 AM
Problema,FRONT-423,101771,[SMB] 1271041 - Lanci Madeira Plástica| Problema no disparo de e-mail teste E-mail Marketing,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,15/abr/26 12:00 AM,16/abr/26 9:41 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,,,,,,,,16/abr/26 9:41 AM
Subtarefa,FRONT-302,100413,Ajuste na estrutura de “Atributos de pessoas”,100198,FRONT-280,Ajustes segmentador,Concluído,,16/abr/26 9:58 AM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 37,Sprint 38,Sprint 39,Sprint 40,Sprint 41,,,,16/abr/26 9:58 AM
Subtarefa,POS-3868,101018,alteração proxy segmenter na bff,100405,POS-3837,Provisionar ambiente de Prod do Segmentador,Concluído,15/abr/26 12:00 AM,16/abr/26 10:13 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,16/abr/26 10:13 AM
Subtarefa,POS-3864,100881,Alterar nome do projeto,100405,POS-3837,Provisionar ambiente de Prod do Segmentador,Concluído,,16/abr/26 10:13 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,16/abr/26 10:13 AM
Subtarefa,FRONT-118,96811,[QA] Nao foi possivel testar card de métricas de performance,87393,FRONT-8,FRONT: Trazer LP para dentro da nova plataforma,Concluído,,16/abr/26 10:15 AM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 32,Sprint 33,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,16/abr/26 10:15 AM
Dúvida,POS-3890,101392,Dúvidas sobre integração | ConectCar - 8027,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,15/abr/26 12:00 AM,16/abr/26 10:27 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 38,,,,,,,,16/abr/26 10:27 AM
Tarefa,POS-3908,101620,Problema ao Buscar Visitas de LP's no ES de Prod,101389,POS-3887,2.0 Landing Page,Concluído,15/abr/26 12:00 AM,16/abr/26 10:28 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 38,,,,,,,,16/abr/26 10:28 AM
Solicitação de serviço,POS-3907,101582,Telhanorte ID 50805 | Vitrine inteligente + Imagens sem link,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,15/abr/26 12:00 AM,16/abr/26 10:28 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,,,,,,,,16/abr/26 10:28 AM
Solicitação de serviço,POS-3902,101556,JCS - Oster ID 9214 | Disparos BTG - Regra de Reconquista,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,15/abr/26 12:00 AM,16/abr/26 10:33 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 38,,,,,,,,16/abr/26 10:33 AM
Problema,FRONT-378,101412,[SMB] 1307704 - The Jones Acessórios| Problema no disparo de campanha de e-mail,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,13/abr/26 12:00 AM,16/abr/26 11:43 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,,,,,,,,16/abr/26 11:43 AM
Subtarefa,FRONT-329,100641,UI/Layout Wizard,90266,FRONT-18,[FRONT] Integração GA4,Concluído,10/abr/26 12:00 AM,16/abr/26 5:02 PM,Wesley Ferreira,614091b449f7bd00689bcda2,Sprint 38,Sprint 39,Sprint 40,Sprint 41,,,,,16/abr/26 5:02 PM
Subtarefa,FRONT-330,100642,Integração OAuth,90266,FRONT-18,[FRONT] Integração GA4,Concluído,13/abr/26 12:00 AM,16/abr/26 5:02 PM,Wesley Ferreira,614091b449f7bd00689bcda2,Sprint 38,Sprint 39,Sprint 40,Sprint 41,,,,,16/abr/26 5:02 PM
Subtarefa,FRONT-331,100643,Dashboard de Gerenciamento,90266,FRONT-18,[FRONT] Integração GA4,Concluído,,16/abr/26 5:02 PM,Wesley Ferreira,614091b449f7bd00689bcda2,Sprint 38,Sprint 39,Sprint 40,Sprint 41,,,,,16/abr/26 5:02 PM
Subtarefa,FRONT-332,100644,Lógica de Persistência,90266,FRONT-18,[FRONT] Integração GA4,Concluído,,16/abr/26 5:02 PM,Wesley Ferreira,614091b449f7bd00689bcda2,Sprint 38,Sprint 39,Sprint 40,Sprint 41,,,,,16/abr/26 5:03 PM
Problema,FRONT-418,101766,[SMB] 1247864 - Reserva da Saúde | Teste de disparo de e-mail não funciona,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,16/abr/26 12:00 AM,16/abr/26 5:26 PM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,,,,,,,,16/abr/26 5:26 PM
Subtarefa,POS-3916,101779,Estruturar a schema do Evento,87877,POS-3205,7. [BACK] Permitir que qualquer campo criado através das LPs e On Site vire um atributo do cliente,Concluído,16/abr/26 12:00 AM,16/abr/26 9:53 PM,Sávio,5bbfb807412ef82f09606a29,Sprint 36,Sprint 37,Sprint 38,Sprint 39,,,,,16/abr/26 9:53 PM
Dúvida,POS-3912,101768,Disponibilizar relatório de SMS | Instituto Quadrix - 3720,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,16/abr/26 12:00 AM,17/abr/26 11:51 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 38,,,,,,,,17/abr/26 11:51 AM
Problema,FRONT-424,101776,[SMB] 878550 - CLINIFLEX| E-mail Marketing | Campanhas Pontuais não dispara,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,17/abr/26 12:00 AM,22/abr/26 9:59 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,,,,,,,,22/abr/26 9:59 AM
Problema,FRONT-373,101405,[SMB] Bagy 184140 matevida| Erro no envio de campanha com cupom no WhatsApp,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,17/abr/26 12:00 AM,22/abr/26 10:03 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,,,,,,,,22/abr/26 10:03 AM
Problema,FRONT-352,101023,[SMB] Bagy 151592- Lessah| Erro E-mail Marketing,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,14/abr/26 12:00 AM,22/abr/26 10:20 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,,,,,,,,22/abr/26 10:20 AM
Solicitação de serviço,POS-3920,101818,Troca de nome na conta Ecad Rabusch | ,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,22/abr/26 10:33 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 38,,,,,,,,22/abr/26 10:33 AM
Solicitação de serviço,POS-3933,102016,Sumirê | Alteração nome no front do painel ,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,17/abr/26 12:00 AM,22/abr/26 10:33 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 38,,,,,,,,22/abr/26 10:33 AM
Problema,FRONT-243,98814,[SMB] 425479 - Vinícola Helios - Loja segue com problemas na entegabilidade dos envios,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,23/mar/26 12:00 AM,22/abr/26 10:44 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 36,Sprint 37,Sprint 38,,,,,,22/abr/26 10:44 AM
Tarefa,POS-3834,100402,Criação da Regra de Decididos,97007,POS-3696,2.0 BTG ,Concluído,15/abr/26 12:00 AM,22/abr/26 10:52 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 38,,,,,,,,22/abr/26 10:52 AM
Problema,FRONT-137,97424,[SMB] 1116077 - Agrobombas| Erro ao acessar link de carrinho abandonado,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,10/mar/26 12:00 AM,22/abr/26 10:54 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,,,,22/abr/26 10:54 AM
Problema,FRONT-379,101413,[SMB] 1360550 - e-Store Cosmétics| Email teste não enviando a validação da campanha e não salvando,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,14/abr/26 12:00 AM,22/abr/26 10:56 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,,,,,,,,22/abr/26 10:57 AM
Problema,FRONT-381,101415,[SMB] 1131074 Arauto jeans| Campanha Carrinho Abandonado com baixo numero de envios,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,15/abr/26 12:00 AM,22/abr/26 5:09 PM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,Sprint 39,,,,,,,22/abr/26 5:10 PM
Problema,FRONT-357,101104,[SMB] 700308 Centro do Café Carmo de Minas| E-mail marketing,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,13/abr/26 12:00 AM,22/abr/26 5:21 PM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,Sprint 39,,,,,,,22/abr/26 5:21 PM
Subtarefa,POS-3917,101781,Colocar o Schema na API de Ingestão de Eventos,87877,POS-3205,7. [BACK] Permitir que qualquer campo criado através das LPs e On Site vire um atributo do cliente,Concluído,17/abr/26 12:00 AM,23/abr/26 10:19 AM,Sávio,5bbfb807412ef82f09606a29,Sprint 36,Sprint 37,Sprint 38,Sprint 39,,,,,23/abr/26 10:20 AM
Tarefa,POS-3816,99854,Criação de GTM para Plataforma EXP,98987,POS-3782,Melhorias plataforma 1.0,Concluído,22/abr/26 12:00 AM,23/abr/26 12:16 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 37,Sprint 38,,,,,,,23/abr/26 12:16 PM
Problema,FRONT-350,101019,[SMB] 1408658 - Tudo Sorvetes | A Maior Loja de Produtos p/ Sorveteria do BR| Campanha não disparada para toda Base de clientes [E-mail marketing],97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,13/abr/26 12:00 AM,13/abr/26 6:20 PM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,Sprint 39,,,,,,,23/abr/26 4:08 PM
Subtarefa,POS-3970,102437,Planejamento e definição de contrato,100401,POS-3833,Criação da Regra de Pós Compra,Concluído,23/abr/26 12:00 AM,23/abr/26 5:09 PM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 38,Sprint 39,,,,,,,23/abr/26 5:09 PM
Problema,FRONT-375,101407,[SMB]BAGY - 148961 Anlive Bhawan | Erro no link do site no Whatsapp Marketing,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,23/abr/26 12:00 AM,23/abr/26 5:40 PM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,Sprint 39,,,,,,,23/abr/26 5:40 PM
Problema,FRONT-380,101414,[SMB] 1241189 Donna Cosméticos e Presentes Ltda| Trava no carregamento de relatório dinâmico,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,23/abr/26 12:00 AM,23/abr/26 5:43 PM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,Sprint 39,,,,,,,23/abr/26 5:43 PM
Problema,FRONT-354,101030,[SMB] Bagy - 147124 Maroot's | Erro de Permissão no WhatsApp Marketing – Maroot's,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,16/abr/26 12:00 AM,23/abr/26 5:46 PM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,Sprint 39,,,,,,,23/abr/26 5:46 PM
Solicitação de serviço,POS-3972,102472,Sumirê 50840 | Troca de nome Admin ,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,23/abr/26 7:26 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 38,Sprint 39,,,,,,,23/abr/26 7:26 PM
Problema,FRONT-457,102210,[SMB] Tray falha na requisição para API da Tray via NiFi,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,,24/abr/26 7:54 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 38,Sprint 39,,,,,,,24/abr/26 7:54 AM
Subtarefa,POS-3978,102676,Testar todas as regras automáticas,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,24/abr/26 12:00 AM,24/abr/26 11:39 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,24/abr/26 11:39 AM
Dúvida,POS-3941,102302,Produto não aparece no banco | Quadrante Editora,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,22/abr/26 12:00 AM,24/abr/26 2:00 PM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 38,Sprint 39,,,,,,,24/abr/26 2:00 PM
Problema,POS-3976,102542,Kalunga | Envios desconhecidos,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,23/abr/26 12:00 AM,24/abr/26 2:00 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 39,,,,,,,,24/abr/26 2:00 PM
Subtarefa,FRONT-490,102711,Implementar o service de busca e substituir a lógica de mock pelo consumo do endpoint de busca com filtro DEFAULT,99783,FRONT-268,"FRONT: Disponibilizar templates de LP como “Modelos Prontos”, incluir pré-visualização e renomear templates",Concluído,24/abr/26 12:00 AM,24/abr/26 2:08 PM,Thiago Vilasboas,609e78d197f3d40070deda34,Sprint 38,Sprint 39,Sprint 40,Sprint 41,,,,,24/abr/26 2:08 PM
Subtarefa,FRONT-459,102245,Ajustar cor do cemponente Estático ,102243,FRONT-458,Segmentador - Ajustes pós validação,Concluído,22/abr/26 12:00 AM,24/abr/26 4:19 PM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 38,Sprint 39,Sprint 40,,,,,,24/abr/26 4:19 PM
Subtarefa,FRONT-472,102350,Implementar novos VMTBs contemplando a recomendação de aquecimento do time de entregabilidade,92602,FRONT-9,Problemas de entregabilidade,Concluído,22/abr/26 12:00 AM,24/abr/26 4:25 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,Sprint 39,,,24/abr/26 4:25 PM
Subtarefa,FRONT-471,102348,Enriquecer métricas diárias: Total de clientes bounceds no dia e optouts,92602,FRONT-9,Problemas de entregabilidade,Concluído,22/abr/26 12:00 AM,24/abr/26 4:25 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,Sprint 39,,,24/abr/26 4:25 PM
Subtarefa,FRONT-491,102713, Atualizar o componente de Card de Template para suportar a exibição da Thumbnail e o novo mapeamento de nomes,99783,FRONT-268,"FRONT: Disponibilizar templates de LP como “Modelos Prontos”, incluir pré-visualização e renomear templates",Concluído,24/abr/26 12:00 AM,27/abr/26 7:36 AM,Thiago Vilasboas,609e78d197f3d40070deda34,Sprint 38,Sprint 39,Sprint 40,Sprint 41,,,,,27/abr/26 7:36 AM
Subtarefa,POS-3962,102391,Ao salvar como estático não apresentou dados,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,24/abr/26 12:00 AM,27/abr/26 9:38 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,27/abr/26 9:38 AM
Tarefa,POS-3937,102261,Segmentador -  Ajustes pós validação ,101388,POS-3886,2.0 Segmentador,Concluído,,27/abr/26 9:38 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,27/abr/26 9:38 AM
Tarefa,POS-3979,102716,Problema ao Selecionar regras de Segmentação,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,24/abr/26 12:00 AM,27/abr/26 9:45 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 39,,,,,,,,27/abr/26 9:46 AM
Subtarefa,POS-3856,100726,Criação do database e collections,100405,POS-3837,Provisionar ambiente de Prod do Segmentador,Concluído,15/abr/26 12:00 AM,27/abr/26 9:47 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,27/abr/26 9:47 AM
Subtarefa,POS-3858,100730,Deploy wake-cdp-api,100405,POS-3837,Provisionar ambiente de Prod do Segmentador,Concluído,15/abr/26 12:00 AM,27/abr/26 9:47 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,27/abr/26 9:47 AM
Subtarefa,POS-3971,102439,Desenvolvimento da consolidação no Nabuco,100401,POS-3833,Criação da Regra de Pós Compra,Concluído,23/abr/26 12:00 AM,27/abr/26 9:54 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 38,Sprint 39,,,,,,,27/abr/26 9:55 AM
Tarefa,POS-3833,100401,Criação da Regra de Pós Compra,97007,POS-3696,2.0 BTG ,Concluído,22/abr/26 12:00 AM,27/abr/26 9:54 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 38,Sprint 39,,,,,,,27/abr/26 9:55 AM
Problema,FRONT-453,102110,[SMB] 1360550 - e-Store Cosmétics| Dispara da campanha e-mail marketing,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,24/abr/26 12:00 AM,27/abr/26 9:55 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,Sprint 39,,,,,,,27/abr/26 9:56 AM
Problema,FRONT-455,102144,[SMB] 1130955 - Infinito Joias e Acessórios| Sincronização Contatos API para E-mail Marketing,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,27/abr/26 12:00 AM,27/abr/26 9:57 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,Sprint 39,,,,,,,27/abr/26 9:58 AM
Problema,FRONT-427,101866,[SMB] 1125246 - Click Chique| Disparo de Email Mkt,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,23/abr/26 12:00 AM,27/abr/26 10:01 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 38,Sprint 39,,,,,,,27/abr/26 10:01 AM
